27.53,751.49,36.59,31.0,18.0,-13.06,-36.38,-1.81,-1.56,-0.88,2.39,-1.6,9.2,328.8125,12.9375,8.375,2.2,-1.39,9.45,0.0,0.0,0.0,0.0
27.53,751.49,36.59,31.0,18.0,-13.06,-36.38,-1.81,-1.56,-0.88,2.39,-1.6,9.2,328.8125,12.9375,8.375,2.2,-1.39,9.45,0.0,0.0,0.0,0.0
27.54,751.55,36.86,31.0,15.69,-16.06,-34.75,-8.88,-30.31,37.81,2.25,-1.27,9.14,317.5,12.25,8.6875,2.08,-1.45,9.47,0.0,0.0,0.0,0.0
27.54,751.55,36.86,31.0,15.69,-16.06,-34.75,-8.88,-30.31,37.81,2.25,-1.27,9.14,317.5,12.25,8.6875,2.08,-1.45,9.47,0.0,0.0,0.0,0.0
27.55,751.53,37.3,31.0,-12.56,-23.56,-24.25,-25.88,-17.81,49.38,2.37,0.1,10.36,246.6875,9.25,-0.4375,1.58,0.07,9.67,0.0,0.0,0.0,0.0
27.55,751.53,37.3,31.0,-12.56,-23.56,-24.25,-25.88,-17.81,49.38,2.37,0.1,10.36,246.6875,9.25,-0.4375,1.58,0.07,9.67,0.0,0.0,0.0,0.0
27.56,751.55,37.43,31.0,-23.88,-6.69,-22.75,-0.88,-30.13,-0.81,0.75,2.34,7.91,189.0,6.0625,-12.75,1.04,2.16,9.5,0.0,0.0,0.0,0.0
27.56,751.55,37.43,31.0,-23.88,-6.69,-22.75,-0.88,-30.13,-0.81,0.75,2.34,7.91,189.0,6.0625,-12.75,1.04,2.16,9.5,0.0,0.0,0.0,0.0
27.55,751.59,37.2,31.0,-20.88,-22.19,-15.5,5.81,17.75,-4.13,1.85,0.92,8.96,226.75,10.9375,-11.8125,1.86,1.97,9.42,0.0,0.0,0.0,0.0
27.55,751.59,37.2,31.0,-20.88,-22.19,-15.5,5.81,17.75,-4.13,1.85,0.92,8.96,226.75,10.9375,-11.8125,1.86,1.97,9.42,0.0,0.0,0.0,0.0
27.56,751.55,36.65,31.0,-12.25,-26.38,-19.19,112.06,75.75,-1.56,1.32,2.88,9.71,248.9375,4.875,-8.1875,0.83,1.39,9.67,0.0,0.0,0.0,0.0
27.56,751.55,36.65,31.0,-12.25,-26.38,-19.19,112.06,75.75,-1.56,1.32,2.88,9.71,248.9375,4.875,-8.1875,0.83,1.39,9.67,0.0,0.0,0.0,0.0
27.56,751.49,36.34,31.0,-15.5,-35.0,-10.56,116.94,17.13,75.37,3.35,3.14,8.31,244.0625,16.3125,-24.5,2.75,3.9,8.56,0.0,0.0,0.0,0.0
27.56,751.49,36.34,31.0,-15.5,-35.0,-10.56,116.94,17.13,75.37,3.35,3.14,8.31,244.0625,16.3125,-24.5,2.75,3.9,8.56,0.0,0.0,0.0,0.0
27.56,751.59,36.24,31.0,-24.19,-29.88,-11.5,-12.94,-39.56,11.0,2.18,3.83,5.79,231.8125,11.5,-17.8125,1.95,2.94,9.14,0.0,0.0,0.0,0.0
27.56,751.59,36.24,31.0,-24.19,-29.88,-11.5,-12.94,-39.56,11.0,2.18,3.83,5.79,231.8125,11.5,-17.8125,1.95,2.94,9.14,0.0,0.0,0.0,0.0
27.56,751.5,36.09,31.0,2.06,-37.37,-13.56,5.31,-55.37,-6.06,1.97,3.33,7.82,293.0,10.625,-19.1875,1.81,3.17,9.1,0.0,0.0,0.0,0.0
27.56,751.5,36.09,31.0,2.06,-37.37,-13.56,5.31,-55.37,-6.06,1.97,3.33,7.82,293.0,10.625,-19.1875,1.81,3.17,9.1,0.0,0.0,0.0,0.0
27.54,751.53,35.92,31.0,19.75,-19.25,-24.38,29.69,-44.0,14.38,2.69,2.6,8.13,352.75,14.25,-19.8125,2.41,3.22,8.94,0.0,0.0,0.0,0.0
27.54,751.53,35.92,31.0,19.75,-19.25,-24.38,29.69,-44.0,14.38,2.69,2.6,8.13,352.75,14.25,-19.8125,2.41,3.22,8.94,0.0,0.0,0.0,0.0
27.55,751.6,35.79,31.0,22.88,-14.75,-24.75,78.63,30.44,7.0,2.26,4.95,8.46,355.25,13.3125,-23.8125,2.24,3.95,8.68,0.0,0.0,0.0,0.0
27.55,751.6,35.79,31.0,22.88,-14.75,-24.75,78.63,30.44,7.0,2.26,4.95,8.46,355.25,13.3125,-23.8125,2.24,3.95,8.68,0.0,0.0,0.0,0.0
27.55,751.51,35.65,31.0,20.19,-19.0,-23.88,95.31,61.88,129.25,2.58,4.52,9.48,328.3125,15.8125,-15.9375,2.67,2.59,9.07,0.0,0.0,0.0,0.0
27.55,751.51,35.65,31.0,20.19,-19.0,-23.88,95.31,61.88,129.25,2.58,4.52,9.48,328.3125,15.8125,-15.9375,2.67,2.59,9.07,0.0,0.0,0.0,0.0
27.55,751.56,35.56,30.0,-17.25,-29.25,-4.5,-18.81,23.44,12.19,3.92,2.78,7.8,209.4375,11.5,-26.0,1.96,4.21,8.63,0.0,0.0,0.0,0.0
27.55,751.56,35.56,30.0,-17.25,-29.25,-4.5,-18.81,23.44,12.19,3.92,2.78,7.8,209.4375,11.5,-26.0,1.96,4.21,8.63,0.0,0.0,0.0,0.0
27.53,751.57,35.56,31.0,-23.25,4.88,-24.56,39.81,9.0,60.44,3.64,3.0,11.05,83.37501,12.5,-21.4375,2.12,3.5,8.9,0.0,0.0,0.0,0.0
27.53,751.57,35.56,31.0,-23.25,4.88,-24.56,39.81,9.0,60.44,3.64,3.0,11.05,83.37501,12.5,-21.4375,2.12,3.5,8.9,0.0,0.0,0.0,0.0
27.52,751.61,35.55,31.0,-6.88,5.75,-29.56,-74.25,29.06,21.44,3.69,4.56,12.12,24.875,11.875,-24.4375,2.02,3.97,8.73,0.0,0.0,0.0,0.0
27.52,751.61,35.55,31.0,-6.88,5.75,-29.56,-74.25,29.06,21.44,3.69,4.56,12.12,24.875,11.875,-24.4375,2.02,3.97,8.73,0.0,0.0,0.0,0.0
27.5,751.5,35.55,30.0,5.0,26.0,-34.5,-65.37,28.75,5.31,1.87,1.83,7.37,351.5625,13.1875,-4.5625,2.2,0.66,9.53,0.0,0.0,0.0,0.0
27.5,751.5,35.55,30.0,5.0,26.0,-34.5,-65.37,28.75,5.31,1.87,1.83,7.37,351.5625,13.1875,-4.5625,2.2,0.66,9.53,0.0,0.0,0.0,0.0
27.49,751.58,35.66,30.0,12.56,10.38,-35.25,6.13,8.44,0.63,1.56,1.21,7.04,318.5625,8.3125,-19.4375,1.41,3.23,9.14,0.0,0.0,0.0,0.0
27.49,751.58,35.66,30.0,12.56,10.38,-35.25,6.13,8.44,0.63,1.56,1.21,7.04,318.5625,8.3125,-19.4375,1.41,3.23,9.14,0.0,0.0,0.0,0.0
27.46,751.49,35.74,30.0,-12.38,15.88,-27.75,-50.44,-43.44,-28.06,1.21,2.25,10.7,20.5,6.9375,-10.0,1.24,1.61,9.59,0.0,0.0,0.0,0.0
27.46,751.49,35.74,30.0,-12.38,15.88,-27.75,-50.44,-43.44,-28.06,1.21,2.25,10.7,20.5,6.9375,-10.0,1.24,1.61,9.59,0.0,0.0,0.0,0.0
27.46,751.55,35.73,30.0,-9.19,15.38,-25.75,-29.56,12.0,-0.13,1.21,2.71,10.11,19.75,5.5,-10.25,0.94,1.74,9.6,0.0,0.0,0.0,0.0
27.46,751.55,35.73,30.0,-9.19,15.38,-25.75,-29.56,12.0,-0.13,1.21,2.71,10.11,19.75,5.5,-10.25,0.94,1.74,9.6,0.0,0.0,0.0,0.0
27.43,751.54,35.72,30.0,5.38,23.25,-31.25,-7.38,-39.63,-5.81,-0.33,1.15,9.63,353.3125,-0.3125,-7.0625,-0.06,1.2,9.73,0.0,0.0,0.0,0.0
27.43,751.54,35.72,30.0,5.38,23.25,-31.25,-7.38,-39.63,-5.81,-0.33,1.15,9.63,353.3125,-0.3125,-7.0625,-0.06,1.2,9.73,0.0,0.0,0.0,0.0
27.38,751.55,37.11,30.0,7.56,18.25,-31.88,-7.38,-12.38,-64.0,0.32,2.48,9.73,348.125,2.75,-13.125,0.47,2.23,9.53,0.0,0.0,0.0,0.0
27.37,751.6,37.39,30.0,19.38,-8.69,-29.69,71.81,24.0,69.06,2.85,3.97,8.53,258.5,17.25,-22.25,2.91,3.54,8.66,0.0,0.0,0.0,0.0
27.37,751.54,36.97,30.0,-17.19,-23.06,-2.38,58.5,81.56,63.69,3.3,3.8,8.01,168.0625,18.5625,-36.3125,3.12,5.5,7.48,0.0,0.0,0.0,0.0
27.34,751.56,36.71,30.0,-10.87,-40.19,1.75,66.06,13.75,-0.81,4.04,5.08,8.31,155.8125,20.4375,-42.5,3.42,6.21,6.76,0.0,0.0,0.0,0.0
27.34,751.56,36.71,30.0,-10.87,-40.19,1.75,66.06,13.75,-0.81,4.04,5.08,8.31,155.8125,20.4375,-42.5,3.42,6.21,6.76,0.0,0.0,0.0,0.0
27.33,751.6,36.58,30.0,-20.38,-37.69,8.25,-38.56,6.88,25.75,4.05,6.64,11.75,145.375,22.4375,-49.8125,3.74,6.92,5.84,0.0,0.0,0.0,0.0
27.33,751.6,36.58,30.0,-20.38,-37.69,8.25,-38.56,6.88,25.75,4.05,6.64,11.75,145.375,22.4375,-49.8125,3.74,6.92,5.84,0.0,0.0,0.0,0.0
27.33,751.62,36.43,30.0,-18.19,-39.19,11.69,-65.88,-37.19,-32.75,3.14,6.14,9.07,153.25,25.625,-50.6875,4.25,6.84,5.59,0.0,0.0,0.0,0.0
27.33,751.62,36.43,30.0,-18.19,-39.19,11.69,-65.88,-37.19,-32.75,3.14,6.14,9.07,153.25,25.625,-50.6875,4.25,6.84,5.59,0.0,0.0,0.0,0.0
27.31,751.59,36.29,30.0,-3.69,-38.38,-10.06,-56.19,-74.31,-58.94,3.18,3.79,8.11,205.25,22.6875,-26.5,3.78,4.03,8.09,0.0,0.0,0.0,0.0
27.31,751.59,36.29,30.0,-3.69,-38.38,-10.06,-56.19,-74.31,-58.94,3.18,3.79,8.11,205.25,22.6875,-26.5,3.78,4.03,8.09,0.0,0.0,0.0,0.0
27.3,751.56,36.16,30.0,19.75,-24.06,-24.69,-46.0,-12.19,-54.88,1.3,1.52,8.12,241.5,9.75,-16.5625,1.66,2.76,9.26,0.0,0.0,0.0,0.0
27.3,751.56,36.16,30.0,19.75,-24.06,-24.69,-46.0,-12.19,-54.88,1.3,1.52,8.12,241.5,9.75,-16.5625,1.66,2.76,9.26,0.0,0.0,0.0,0.0
